"ResponseId","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q8_12","Q8_13","Q8_14","Q8_15","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q9_14","Q9_15","Q10","Q11","Q12","Q13","Q14","Q15_1","Q16","Q17","Q18","writing"
"R_agZp4Z0BiH3Bvlb",6,5,6,5,6,6,2,4,4,3,5,6,2,1,4,5,5,2,6,5,3,1,2,1,5,1,3,1,1,1,"Woman",20,NA,"52+","Christian",5,"Professional Writing",1,3,", I don't see why there is such a huge debate about same-sex marriage. As the slogan goes, love is love; it doesn't matter if it's between a male and a female, or two males, or two females. the only reason same-sex marriage is banned in certain states is because of radical religious groups, i.e. Westboro Baptist Church, who whole-heartedly believe it's a sin and should not be allowed. I was raised a conservative Christian, so I can understand where these claims are coming from, although I don't have the same views on it myself. The Bible has been proven time and again to have multiple different meanings, depending on how people interpret it. But the first thing you're taught in Sunday school is God loves everyone, no matter what, and people should not judge others and treat them like you would want to be treated. So it boggles my mind how some people can contribute and spread so much hate to same-sex couples, literally defying the main principle of Christianity, and call themselves Christians.

I believe the debate is very generational though. Most of the people I've talked to who are around my age have no problem with same-sex marriage. I have no exact data to back this up, but most of the people who you see protesting it look to be in the 30+ age range. I think this is because of how people were raised. For example, in the civil rights era, the adults of that generation were raised to look a certain way at social order, which wasn't questioned when they were growing up. Therefore, they inherited their prejudiced ways from the generations behind them. Today, we look at them as being very prejudiced and discriminatory people. I think it's the same with same-sex marriage today, and years down the road people will look at same-sex marriage protesters as being very prejudiced people., "
"R_3jAvZRgXsdWo1Df",5,3,4,4,5,3,3,2,5,3,3,4,4,5,5,2,3,5,5,5,4,6,6,4,3,2,4,3,4,6,"Woman",18,NA,"2","cristian",9,"business",8,8,"I think abortion is a topic that has been widely debated in the media recently. I think all womens should have the right of abortion before the fetus is created. When you have a little kid inside your body it is sad to let him die, and lose a life. If a teenager get pregnant and wants to abort, she should do it, just because of her happiness and because she's too young to take care of a child, but if she's decided to go on with it, no problem. The fact is that if, after a few weeks, the fetus has been created and there's a life inside your body, one should not abort and should have thought about that before, not now, in the point of killing a life. Besides this, abortion implies a mental component because you have to be prepared of the fact that some human person would have had the possibility of living a life and you have delete that possibility.
All in all, I believe that abortion is a difficult matter that depends on each culture, nation and political issues of each territory. People take different positions in relation to this topic but I really think that it shouldn't be banned, just because people has to live their life happy, and if they want to abort, they should do it, but first, be firm in your decisions and not regret about them.
, , "
"R_8kS6Sf3OSYsvbtX",5,2,5,5,5,5,4,5,4,3,3,4,4,1,5,3,6,4,6,5,2,6,6,5,6,4,5,4,2,5,"Woman",19,"White","1","Catholic",1,"Nursing",2,2,"My reaction to Syria's use of chemical weapons would be completely negative. Using chemical weapons is one thing, but using them against your own people is another. In regard to the United States reaction, a part of me does think the US and allies should help, but at the same time, I do agree that we should stay out of it if it doesn't meet our overall goal. "
"R_4Uvmf9esqR9Vu4J",5,5,5,5,5,6,6,6,6,5,5,6,5,5,6,3,4,4,6,6,3,6,5,5,6,4,6,4,5,4,"Woman",19,NA,"39","Catholic",1,"Biology",6,8,", , I have never really thought of environmentalism as a real problem before. It was never one of those issues that caught my attention. Now that I am thinking about it I can see the issue. Being environmentally friendly is really important to the earth and to us.  Without clean energy and recycling we wont be able to preserve the earths? ecosystem. Environmentalism is there to help us protect the earth for further generations. We want people after us to be able to see the earth as we see it. As a population, we need to make sure that we leave the earth in better condition than we found it. 
Recycling is a very important concept in environmentalism. Recycling does a lot of things that help the earth. It saves energy and prevents pollution and helps conserve natural resources.  It also decreases greenhouse gases, which help contribute to global warming. I think that recycling is an easy way that everyone can help out the earth. It only takes two extra seconds to put something in a recycling bin. Recycling shouldn?t be something that people think isn?t important in the long run. Recycling things now can help the earth and the people living on the earth in the future. Without us helping to save the earth, it wont be here to use for the future generations. 
Clean energy is another thing that environmentalism is trying to preserve. The need for clean energy and clean air is sentential. Every time I go to St Louis I can smell the air outside and it doesn?t smell clean at all. The air that some factories produce does not help the environment. There is many ways to use clean energy and reduce the energy that you use everyday. Switching light bulbs is an easy and fast way to conserve energy. Using florescent light bulbs compared to regular ones can help save energy.  Turning down your water heater to warm instead of hot is also an easy and fast way to make sure you?re helping conserve energy. I think that using clean energy and preserving the energy we do have is an important component in making sure the earth is in a good place. If you only take out a small amount of time out of your day, you can make sure that you are helping conserve the earth. 
I never thought about environmentalism being a big deal because I was always thinking about the issues that were going on in the foreground. I guess it doesn?t take long to look in the background at the long running issues that can affect the earth down the road. I think environmentalism is an easy thing to do and everyone can take a small amount of their day to help preserve our earth. 
"
"R_3Ku3nXSDdjf7MGN",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,5,4,2,4,5,3,5,3,4,3,3,4,"Man",19,"White","2","Catholic",4,"Business",1,2,"I'm not the type of person to take particular interest in political conflicts or ""news"". From what I have read I understand that Syria is using chemical weapons on their own people and obviously that is frowned upon. The United States found out about this and wants to put a stop to it because they also think it's wrong. I'm not sure how the army/military would be able to handle this or what rights they have to put a stop to this particular situation. Sounds to me like the United States wants allies to join in to help ""fight the cause"" and attempt to put an end to Syria's leader al-Assad or whatever. Which is understand able I suppose, but what are they supposed to really do? invade the country and kill the guy? Aren't we already over there fighting for whatever reason? I honestly have no idea why we have troops out fighting in a war, I've been blind to the whole conflict ever since 9/11 terrorist attacks. I know ""what"" happened, but have no idea why. Also, didn't we find and kill some other guy too shortly after Barack Obama went into office?  Sounds like good news for the United States, but apparently we're still fighting so I guess that didn't solve the conflict. I definitely think the conflicts and reasons for war should be explained on the news or the internet so people like me who have zero clue can have opinions or AT LEAST insight on these war-related conflicts and not be so oblivious. All in all, I don't really know what can be done about the chemical warfare.. it's not like a leader of a completely different country can have any terrible repercussions unless ALL other countries come to some sort of agreement that chemical weapons are not to be used flat out. Even then, who's going to be the one to monitor this and who would be able to keep that type of situation under control if someone were to disagree? That's my two cents."
"R_6seZkC04mjGImDr",5,2,4,4,4,4,5,4,5,5,5,3,3,3,3,4,5,4,4,6,3,4,3,3,4,3,4,3,3,3,"Woman",18,NA,"16","Christian",3,"Psychology",7,9,", I do not think same-sex marriage is wrong. It is no different than a heterosexual marriage. I do not think someone should be told who or who they cannot love. I do realize most of the laws made were religious based however if there should be a separation between church and state, states should not define marriage ""between a man and a woman"". Honestly I am not quite sure why people care so much on the topic. Why does it matter to you what other people do sexually or who they decide to love. I truly believe that people are born gay. Even with toddlers you can see more ""feminine"" traits or such. On the religious side of the topic I do not think same-sex relationships are an abomination. If you are the type of person that believes God does everything for a reason then wouldn't that mean that God made that person gay? There was actually a study in mountain voles where they are monogamous, they normally have one mate their entire lives. Well once a specific receptor in the brain was blocked they became very promiscuous and even courted voles of the same sex. So can that be said about humans as well? If that is true than what is the difference between homosexuality and say down syndrome or even depression. But the public and religious groups have made such a big deal about the idea of giving same-sex couples the same ""benefits"" of a man-woman couple such a controversy nothing can be researched or questioned about the topic. It seems that you are either for or against it. There is no grey area. However in the real world there is a grey area. A pretty damn big one actually. But people are too absorbed in their homophobia to consider the other answers. , "
"R_1MKT4dhmJM5tjSZ",6,6,6,6,6,6,4,5,5,4,6,6,5,5,1,6,6,4,6,5,4,5,4,4,5,1,3,6,1,1,"Woman",18,NA,"0","Agnostic",9,"Human Resources",3,4,", , I believe that taking care of your environment is important for a few reasons.  First being that recycling and reusing items cuts down on harmful waste that would go into the landfill.  These landfills Emit harmful gases that affect the environment, not to mention they take up copious amounts of land that could be used elsewhere.  Also, recycling cuts down on the need for our raw materials such as (coal, trees, etc.).   Eventually our nonrenewable resources will be depleted.  Trees provide oxygen for humans, with out that we can not survive.  Lastly, the use of clean energy and recycling may save you money in the long run.  Setting up your home with solar panels is very expensive initially; however, the cost quickly pays for its self when you are able to breeze through months without paying an electric bill.  
It's important to note that recycling not only helps out the environment, but your pocket, too.  Landfills are regulated by the United States government.  If a states landfill surpasses the set limitations, they will enforce a tax that is pushed onto the citizens of that state.  So, less waste equals more money.   
All of that being said, trash helps create jobs.  Men and women who pick up trash/ drive garbage trucks or work in the landfill make a living off of others trash.  
"
"R_e8Tf3DT2vraQUct",5,5,6,4,4,5,4,4,4,3,3,2,2,2,4,5,6,5,4,5,4,4,6,2,5,2,5,4,4,5,"Woman",18,NA,"14","christian",7,"Marketing Advertisement and promotion",3,3,"My attitude on abortion is what I believe to be a win-win situation. Abortion is taking a human life, that is a fact and that is wrong. However, certain tragedies such as rape do happen, and too frequently for comfort. So I believe that in order to compromise abortion should only be legal within the first month/ couple months of becoming pregnant. In my opinion, this covers both pro-life and pro-choice. Because while it is still a child, in the first couple of months the embryo is unable to smile, move it's fingers and toes, etc.. Once a baby gets to this point in their growth, it is wrong to take their life. With this put in play, America can expect to see a lot less unwanted pregnancies for woman who have been raped, or young girls. This may even decrease the amount of children in orphanages across America. Along with these abortion laws set, It would be wise for America to thoroughly stress the importance of safe sex, and the real consequences of teen pregnancy. While in high school, girls should be strongly recommended to take a course on being safe with sex, as well as a self defense course training them to know what to do if they are attacked. I have taken the SHARP (sexual harassment and rape prevention) course and I now feel fully equipped to protect myself, and avoid rape and/or unwanted pregnancy. , , "
"R_9U1ccea8ERkDwX3",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,2,6,5,2,1,5,1,6,6,6,"Man",22,"White","3","Muslim",8,"Logistics & Supply Chain Management",5,8,"It would be unfair to talk about the use of chemical weapons by the Syrian regime as a fact without providing an evidence. I could write about my reaction to something that I know truly happened after seeing it on TV, for example. Supposing that Assad is the one who is behind all the mess going on in Syria just because X of people thinks he is a bad president, is not enough proof. What is going on in Syria is insane and should stop immediately, and the whole issue should be looked at objectively."
"R_9TF3V7lMhPcldJP",6,5,5,4,4,5,2,2,2,1,2,3,1,2,1,5,6,3,2,4,2,4,2,3,5,2,4,1,4,1,"Man",33,NA,"It's Complicated.","None",8,"Movement and Exercise Science",7,8,", , Environmentalism is a very important topic to me and a hard position to be against.  As all living things require a clean and safe place to live, who could refuse the importance of protecting the natural world?  Recycling is something that everyone should be actively engaged in.  It takes very little extra effort to separate recyclable materials from compostable trash, and it makes a measureable difference in both landfill space and oceanic cleanliness.  I personally recycle through my trash hauling company, and they don't even ask me to separate paper, plastic, cardboard, and metal.  Green energy sources seem to be the next major trend, as Germany has very recently pledged to eliminate older ""dirty"" technology and has accomplished near complete success over the course of just a few years.  Many noted investors chose this very week to begin selling off their fossil fuel investments and reinvest in future energy technologies.  I feel the United States has really taken a weak role on this issue, as we have the wind and the desert space to power everything with a relatively modest investment.  Existing policies and grid technology need to be updated, but I'm afraid that it will take another generation before the members of congress responsible for them are literate on the topic."
"R_0IXovjVx9sRx4Md",5,5,6,6,6,6,1,1,1,2,1,1,1,2,1,6,5,2,5,6,4,1,2,1,2,1,2,3,1,1,"Woman",20,NA,"40 something","Atheist",10,"Special Education",5,4,", I believe that anyone has the right to marry whomever he or she wants (as long as they are not closely related). I think it is wrong for people to be denied the right to marrying the love of their life. I think it is absolutely ridiculous when people use religion as an excuse to deny people the right to marry.  Perhaps at one point in time the purpose of marriage was to continue the human race; but we are far past that point. Whatever your relationship may be like, whether it be heterosexual or homosexual (so on and so forth); all types are legitimate.  

The reason people have an issue with same sex marriage is for religious reasons, which (as I stated before) is ridiculous.  Our nation was founded upon separation of church and state, and for states to illegalize same sex marriage for no other reasons other than religious ones is Absolutely. Positively. Blockheaded.  Why do you ask? Because illegalizing it for religious reasons is forcing people to abide by religious teachings. Why, do you ask, is that wrong? Because not everyone lives by the same religion; so what the heck makes you think yours ?the one to live by?? 

I believe that anyone has the right to marry whomever he or she wants (as long as they are not closely related). I think it is wrong for people to be denied the right to marrying the love of their life. I think it is absolutely ridiculous when people use religion as an excuse to deny people the right to marry.  Perhaps at one point in time the purpose of marriage was to continue the human race; but we are far past that point. Whatever your relationship may be like, whether it be heterosexual or homosexual (so on and so forth); all types are legitimate.  

The reason people have an issue with same sex marriage is for religious reasons, which (as I stated before) is ridiculous.  Our nation was founded upon separation of church and state, and for states to illegalize same sex marriage for no other reasons other than religious ones is Absolutely. Positively. Blockheaded.  Why do you ask? Because illegalizing it for religious reasons is forcing people to abide by religious teachings. Why, do you ask, is that wrong? Because not everyone lives by the same religion; so what the heck makes you think yours ?the one to live by?? 
I believe that anyone has the right to marry whomever he or she wants (as long as they are not closely related). I think it is wrong for people to be denied the right to marrying the love of their life. I think it is absolutely ridiculous when people use religion as an excuse to deny people the right to marry.  Perhaps at one point in time the purpose of marriage was to continue the human race; but we are far past that point. Whatever your relationship may be like, whether it be heterosexual or homosexual (so on and so forth); all types are legitimate.  

The reason people have an issue with same sex marriage is for religious reasons, which (as I stated before) is ridiculous.  Our nation was founded upon separation of church and state, and for states to illegalize same sex marriage for no other reasons other than religious ones is Absolutely. Positively. Blockheaded.  Why do you ask? Because illegalizing it for religious reasons is forcing people to abide by religious teachings. Why, do you ask, is that wrong? Because not everyone lives by the same religion; so what the heck makes you think yours ?the one to live by?? 
I believe that anyone has the right to marry whomever he or she wants (as long as they are not closely related). I think it is wrong for people to be denied the right to marrying the love of their life. I think it is absolutely ridiculous when people use religion as an excuse to deny people the right to marry.  Perhaps at one point in time the purpose of marriage was to continue the human race; but we are far past that point. Whatever your relationship may be like, whether it be heterosexual or homosexual (so on and so forth); all types are legitimate.  

The reason people have an issue with same sex marriage is for religious reasons, which (as I stated before) is ridiculous.  Our nation was founded upon separation of church and state, and for states to illegalize same sex marriage for no other reasons other than religious ones is Absolutely. Positively. Blockheaded.  Why do you ask? Because illegalizing it for religious reasons is forcing people to abide by religious teachings. Why, do you ask, is that wrong? Because not everyone lives by the same religion; so what the heck makes you think yours ?the one to live by?? 
I believe that anyone has the right to marry whomever he or she wants (as long as they are not closely related). I think it is wrong for people to be denied the right to marrying the love of their life. I think it is absolutely ridiculous when people use religion as an excuse to deny people the right to marry.  Perhaps at one point in time the purpose of marriage was to continue the human race; but we are far past that point. Whatever your relationship may be like, whether it be heterosexual or homosexual (so on and so forth); all types are legitimate.  

The reason people have an issue with same sex marriage is for religious reasons, which (as I stated before) is ridiculous.  Our nation was founded upon separation of church and state, and for states to illegalize same sex marriage for no other reasons other than religious ones is Absolutely. Positively. Blockheaded.  Why do you ask? Because illegalizing it for religious reasons is forcing people to abide by religious teachings. Why, do you ask, is that wrong? Because not everyone lives by the same religion; so what the heck makes you think yours ?the one to live by?? 

 , "
"R_2cpIcew3MX4BknH",6,5,6,5,5,6,4,4,4,4,3,6,4,5,5,5,5,5,6,4,4,3,3,2,3,2,2,4,3,3,"Woman",20,NA,"61","Catholic ",6,"Fashion Design",6,8,", I believe that marriage is an obvious right all people and couples possess, regardless of their sexes. All marriages should be recognized by the government as equal, and all couples should have the same rights that go along with marriage. They should be able to see each other when they are hospitalized. My reasons are simple: I know that all people are people and all love is love. All people Deserve the same amount of respect. That includes respecting their lifestyle, even if it differs from your own. In my eyes, the equality is a given, but the government, and indeed many people, don't think the same way. 
If you find the one person you want to spend the rest of your life with, you should be able to marry them and have the same rights as any other couple. This applies to a man and a woman, two men, two women, and any other combination of sexes and genders. Same-sex relationships are not a new thing, either. I think it is past time for all love to be treated equally. 
A short aside, a character counter on this page would make this a lot easier to gauge. I keep clicking the arrow button, and it keeps sending me back to this page. All it tells me is that I haven't hit 1200 characters yet. It should at least say how many I have typed. It is very annoying. , "
"R_7U78UxX1sqpRNqd",5,3,4,5,5,6,3,5,4,4,1,4,3,2,1,4,6,6,4,3,3,4,4,1,5,4,5,2,2,3,"Woman",21,"Mixed","50","Agnostic",7,"Fine Arts with an emphasis in Photography",1,1,",        I am all for same-sex marriage. I believe that gender does not play a big part in physical and emotional attraction since I am personally demisexual and need to first form an emotional bond with a future partner before committing myself to a relationship. It is very hard for me to be civil to anyone who is aggressively intolerant with non-traditional sexual orientations and actively protests same sex marriage.   
      Sexuality is a deeply personal experience and the views of people and the society whether religious or moral should not impede on the sexual preference of individuals. I understand why religious sects would frown upon same sex marriage because the system of marriage in most religions is sacred to a man and woman but in this modern society, one can get married in the courthouse. So why have a problem if the ceremony is being held in a state building and not a church? I honestly cannot comprehend why an act of love and commitment should be considered illegal and disgusting when acts of violence demonstrated in war times are revered.  
      Overall, I want the option to make a lifelong commitment to someone regardless of their gender because it should be my legal right to do so.  
 , "
"R_e4feSPWE9IqP1yJ",6,6,6,6,6,6,4,6,4,1,2,6,6,6,1,6,3,6,6,6,4,5,3,1,6,1,1,6,6,1,"Man",NA,"Other","3","Not a traditional Western Christian, no church affiliation or member. Christian ideology based on Jesus' teachings without the tradition and corruption of organized religion. Blended philosophical beliefs from other world religions.  ",5,"History",7,10,"It is unfortunate that it took the use of chemical weapons to draw a ""red line"" in the Syrian Civil War. When you have roughly 2,5 million refugees and a death toll over 100,000 people, the use of a particular type of weapon that killed 1-3% doesn't seem right. I do not believe intervention in a civil war should be taken lightly, but if it weren't for the French the United States  might not have obtained independence, if it weren't for the British, Greece would not have obtained independence, so on and so forth. Outside influence is sometimes necessary.

Getting involved in an armed conflict is always a difficult choice. It seems as if the US, the UN, and NATO get overly entangled in political games. While I believe that President Obama has the purest intentions on the matter, it being a difficult conflict to engage in, the ""red line"" seemed like an excuse not to get involved earlier. Waiting for the use of chemical weapons to make it a hard line issue doesn't seem right.

Most definitely, certain types of weapons receive a different level of attention. I couldn't agree more with the statements both Jimmy Carter and President Obama made regarding the use of chemical weapons. I simply disagree that the other 100,000 that were killed prior did not justify the same attention. The mass exit of over 2,5 million refugees due to the conditions of the civil war should be enough of a sign for the need for intervention. 

The reasons we get involved in international affairs, and the means of how we chose to get involved seem to be a political chess match, and if there is not enough gain on our behalf, we let innocent people die.

It is a difficult choice to get involved in any way in any manor, but I think our government, the UN and NATO have failed the Syrian people in allowing President Bashar al-Assad to slaughter his own people. 

We fear aiding the ""wrong side"" but if we truly believe in democracy, we should want the people to have the right to have the leaders they wish in place. President Bashar al-Assad has overstayed his welcome, and the ""red line"" should have been drawn sooner. "
"R_cSagmJ3W0NBfNAh",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,3,4,2,6,6,4,2,4,6,"Woman",18,"Native American","8","Christianity",7,"Business Management",5,6,", , I believe that recycling is very helpful for the planet and that everyone should try to recycle as much as possible. It helps oceanic animals in a way that they do not get hurt by the toxic waste that gets thrown away through normal garbage and their body parts do not get injured by free floating things in the water. If everyone in the world recycled at least a few items, then it would be a much better place to live and the garbage that keeps piling up would be virtually nonexistent. Using clean energy is best for human's sake as well as plant and animal life. The other means of energy that are used harm humans by having us breathe the toxic air that is filled with fumes, this goes for animals as well. When plants are harmed by the toxicity it can cause them to die, and without plants we wouldn't be able to have oxygen, and without oxygen we wouldn't be able to breathe, in turn that would kill us as a human race. If animals die off because of this toxicity that is occurring in the world now, then we as humans will not get the nutrients from those animals that we need to survive. If large corporations would stop using all of the harmful products that pollute the air and harm our ozone layer, then the world would be a much happier place with fresh, unpolluted air."
"R_8AJpDcPI7TMv2hT",3,5,5,5,5,5,6,6,5,5,4,5,5,6,3,6,6,6,6,6,6,6,5,6,6,6,5,4,5,6,"Man",18,NA,"2","none",6,"pharmacy",8,8,", , I believe recycling, clean environment, and  government regulations to be a necessity to make the world a better place. I believe this because by doing these things it's proven to help the environment from many things such as global morning which won't affect us now maybe but will harm people in the future so it seems more like we have to do this or will be harming future human beings. To not perform acts like simply putting cans and glass or cardboard in recycle containers or not making sure your community leaders are doing all they can for clean energy and reasonable environmental regulations is wrong I think. Just knowing by not caring and allowing people or yourself to destroy the ecosystem in ignorant ways like littering, air pollution, or toxic waste and the scientific facts that a large amount of this over time will destroy the earth. As a responsible adult now you feel like by doing your part like how i said above really makes you believe you are making a difference and contributing to making the world a better place for it's citizens now but also in the future which could be your kids, your grandkids, or even your grandchildrens grandchildren.In the end and to sum it up if you don't agree with the things up above I believe those people really need to think it over and do some research over the subject and then would hope to see them switch there view on the topic and become a supporter of environmentalism."
"R_9yIjU3mXNso1qlf",4,3,5,4,5,5,4,6,6,4,4,4,5,5,5,5,2,2,5,5,2,6,5,4,4,5,5,3,4,4,"Man",23,NA,"12","Christian Non Denominational",5,"",6,9,", , Environmentalism is somewhat important, but only in the sense that we do not pollute the world we live in. However, I feel that conservation is more important. The idea of conservation being that we must use the natural resources we have effectively, nothing is wasted and to ensure that future generations have what they need. So with this in mind anything environmentalism has to contribute to conservation would be good, such as recycling and clean energy. By developing clean energy through solar power, etc. then we can create a sustainable future for mankind. I think some people let emotion dictate their feelings about the environment rather than reason and logic. This can be dangerous because people will be biased and choose to ignore facts. This would only hurt the future of mankind. Governments should balance the rights of its citizens with the necessity of caring for the environment. I have heard ideas of making wild life refuges across entire US states and banning human habitation of those areas and forcing people to live in large cities. This is foolish and does more to hurt the environment than to help it. There is a real problem in countries such as China and India where the population is over 1 billion people. That is a tremendous amount of people living in a relatively small area. Environmentalism and conservation must be taken very seriously in these countries otherwise they will end up stripped of their natural resources and living in pollution for generations."
"R_2aVLSTQ2DTc2cex",5,5,5,5,4,5,2,4,5,4,4,5,4,4,6,5,2,3,6,2,1,5,5,3,6,5,5,3,5,5,"Woman",18,NA,"0","baptist",5,"gerentology",7,8,"While I can understand why abortion is a tempting reaction to an unplanned pregnancy, it is ultimately the most harmful decision for both the mother and the child. Having an abortion nearly always causes the woman to have an immense amount of guilt and shame over the decision and in some cases causes the woman to have a warped sense of the size of her decision. The procedure was minor, relatively quick, and inexpensive... it must not have been a big deal! I believe that the life at stake is the most important one in the situation.In no circumstance is taking the life of an unborn child the better option. what frustrates me about the whole controversy is that when people think when you are against abortion you against women. As a woman, I can assure you that I am all for strong independent women, but i ask that we make responsible choices and make good out unfortunate situations. While these hard times may arise where we are tested, it is my dearest belief that God brings blessings through the chaos, and the blessing in this case is a life. Whether it be raised by the woman who carried them, or by the couple who couldn't get pregnant, this child's live is a blessing and something to be treasured and protected. , , "
"R_dcbBJ26ErtUAK0d",4,5,5,4,5,6,4,6,6,4,4,4,4,5,3,4,3,2,4,4,3,3,6,5,4,5,5,6,3,3,"Man",18,NA,"3","rather not say",6,"Athletic Training",3,3,"Abortion in my opinion can be fine in certain situations. I am not saying that abortion is totally right but I think there are some situations where the female should be able to have an abortion. If it is a young adult and not ready for the responsibility to raising a child, I believe they should be able to have an abortion. If a child is going to come into the world with very little or bad parenting then the child should not of been born anyways. The child would be born into a crappy situation because the parent was dumb and was not responsible to be able to raise a child. Abortion is not always wrong in my opinion but it is not right in anyway. Also, I believe that the parents that have an abortion should definitely have to take a class on making the right decisions. A teenager that is just having unprotected sex should not have the idea that they can just go get an abortion if something happens. Then there is another side of me that says killing an unborn child is wrong. I am not going to go into detail but things like that should not happen and is wrong. That is where teenagers that do this need to understand what they are doing and that it is a bigger deal than they think it is., , "
"R_1Zzk8aBBMw6Spff",5,5,6,6,5,6,4,5,6,5,4,5,4,3,3,5,4,6,6,6,4,6,6,3,5,3,6,3,4,4,"Woman",19,"Asian","Freshmen","Sikh ",6,"Health Sciences ",1,1,", In the 21st century people still argue about the reason of how others should live their lives. I think everyone should have the right to marry whomever he or she wants. There are a lot of issues that come up when talking about same-sex marriage, for instance, religious matters, family and friends, society, and the individuals? themselves. Happiness should be more important than reputation. 
I have a very diverse background and I think it is a benefit because it gives me different perspectives to view things. Parents always want their children to have what they never had or what they wished they had. It doesn?t matter what it someone?s ethnic background, parents want their children to be happy. When the topic of same-sex marriage shows up in the family most of the family think about their reputation. Parents should not think about their reputation in this matter because people did and will talk about others behind their back. Reputation is not more important than the happiness of their children. 
Everyone has different point of view, not everyone will agree with each other about the same-sex marriage. There are different people in society; some who are very religious, open-minded people, and who just don?t care what others do. Religious people restrict same-sex marriage because it is against their religion. That is their point of thinking they shouldn?t force it one someone else.
Also, people move to America because of freedom. Freedom is the word that shows up when people about America. If same-sex marriage isn?t allowed than how is freedom practiced in America. The first amendment in the US Constitution states the freedom of religion, speech, press, assembly, and petition. Now, restricting someone denies the first amendment. 
In conclusion, right to express and freedom are the common basic rights that everyone should have and that everyone should practice. Sometimes ignoring the same-sex marriages can affect the individuals and cause them to commit suicide or depression. Past is the past, there is more diversity in the world and equal rights than there were in the past, so why not move forward accept that not everyone is same. Everyone has a different approach to value of Life, so why not left people decide what they most value in life and decide their own future. 
, "
"R_5toSBNMloz1sWRD",4,3,6,5,5,5,3,5,3,2,2,3,2,6,6,3,5,3,5,5,6,5,4,5,6,6,4,2,1,6,"Man",20,"Mixed","2","Christian",5,"Undeclared",2,4,"I believe the pope is right to say that people who use chemical weapons will go through ""Divine Judgment"". Even though we possess other weapons that kill people non-chemically, they're usually thought to be fast and in a sense ""pain less"". Chemical weapons on the other hand kill you slowly and you are an excruciating pain, so I find these weapons to be very inhumane. It's a shame to think that weapons like these are being used in Syria, but people will be people. I feel like the United States could say something on the issue as they did, but i don't feel like the United States has an obligation to act on another countries problem. Unless Syria wants the United States to help, we need to stay away from Syria and let their government deal with their problems. Often the United States for lack of better words ""Sticks their nose where it doesn't belong"". Although they've helped other countries, they've also done harm to others, so that is why I think the United States should stay out of Syria's business. "
"R_1HUJ3BzQnrCUtfL",4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,1,6,4,2,1,5,3,1,6,4,2,5,1,6,"Woman",18,NA,"17","Christian",1,"Elementary Ed/special Ed. ",3,5,", I am opposed to same sex marriage. The Bible clearly states that it is wrong and immoral. (Leviticus 18:22, 1 Corinthians 6:9-11, 1 Timothy 1:10, 1 Corinthians 7:2, Romans 1:26-28, Leviticus 20:13, Romans 1:32, Isaiah 56:3-5, James 4:12, Matthew 13:1-25, Romans 1:27, 1 Kings 14:24, Genesis 19:1-38, 1 Corinthians 7:7-9.. I could go on) It is not how God planned for His creation to be. He made man and woman to be together. When man and man or woman and woman come together it is them shaking their fist in Gods face, trying to control that which God controls. 

 That being said I do not act out against the homosexual. I am a sinner just like them. Although I do recognize it as sin, that does not give me the right to judge. Judgment is God's alone. I have been commanded to love my neighbor and I try to do just that- including those who practice homosexuality and all sinners for all have fallen short of the glory of God *and* have access to the complete forgiveness He offers. 

Also, I do not judge the homosexual because it would be hypocritical for me to do. All sin is the same; I am to same lost human being as the gay or lesbian in need of a Savior. In God's eyes all sin is the same, He forgives one man's lie as he forgives another's murder. It doesn't seem fair in human logic but God's logic isn't the same. Aren't we grateful though. Because of His enormous love for His people He forgives us our every sin when re repent. Therefore, if I were to look down upon those who are immoral in their sexuality I would be folly of the same sin and pride as the man in Jesus' parable in the Gospel Luke chapter seven. The King forgives one of His servants of an enormous debt but upon leaving as a debtless man, he runs into a man who owes him a smaller penance and immediately demands he is thrown in jail for his debt. The first man who's debt had been forgiven would not forgive his neighbors debt. Therefore, if I were to act out against a homosexual person I would be disregarding my own sin that has been forgiven.

I also hope that in befriending a homosexual Christ will be able to shine through me and show this person the error of their ways. If Christians sneer at and treat homosexuals like dirt, what would that say about Christ? I want to be able to show these people, and all people, that God so loved the world that  He gave His one and only son to die for them so that whoever believed will have eternal life with Him.

 That is what matters in this world; preaching to sinners the Good News of Jesus Christ. Jesus went to the sinners; those who are well are in no need of a doctor. 

I believe same sex marriage is a sin, but I also believe that I have been commanded to love my neighbor and to tell him or her, gay or lesbian, brethren or foreigner, about Christ's undying love for each one of us and the free and complete forgiveness He offers to everyone. 

, "
